WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_cPRC,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,WT_INNOS,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_cPRC,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS,NOS11_INNOS
1.34451344,1.331313868,1.386292349,1.213598393,1.225584914,1.33749294,1.10241618,1.500772231,1.977305005,1.666484373,1.24828706,1.102484819,1.018166458,0.99805884,1.078972814,1.147269531,1.338886587,1.401686568,1.04180637,1.159223622,1.339976706,1.035551121,0.903950223,0.982336009,1.188517852,1.310910068,1.012737463,1.096526991,1.069551306,1.188900229,0.927251841,1.140291457,1.213670318,1.016800487,0.894112991,0.904792408,1.273936977,1.034706321,0.896242065,0.63439875,0.893281915,0.945500286,1.093910633,0.956952291,1.083013283,1.421577687,1.165347709,0.87781521,0.894052531,0.757522887,0.817543945,0.873536782,1.008775098,1.024255439,1.870851371,0.987841536,0.921578383,1.371422238,1.383326542,0.921117642,1.099982308,0.968566672,1.079979445,0.557969097,0.67873963,0.512537757,0.952377804,0.617279909,0.72293786,0.678327168,0.820343933,0.635059077,0.780264139,0.68701393,0.546297476,0.774934007,0.816789686,0.716514038,0.803951315,0.779862185,0.6374261,0.968452916,1.003200025,0.80742585,0.904423,0.665243847,1.084531743,0.842908662,0.885590386,0.932241162,0.976897194,0.809560288,0.947828051,1.060279563,1.242378693,0.895449596,0.88614708,0.954918291,1.154471934,0.929398475,1.061473725,1.381100181
1.334804771,1.324302801,1.370691711,1.209351946,1.198451868,1.301764247,1.083171199,1.487066024,1.984619099,1.666046868,1.256447583,1.10387658,1.015111262,0.98640583,1.067892526,1.138452253,1.359231558,1.432455977,1.031454317,1.150727292,1.327345931,1.036512936,0.905285241,0.984116039,1.184481981,1.309599036,1.007708828,1.09195923,1.062881423,1.180348986,0.924535442,1.131547752,1.21012824,1.019828136,0.885121627,0.903785792,1.238179364,1.047518588,0.913311123,0.630823996,0.887468739,0.934591195,1.083454676,0.96655425,1.089308129,1.366690554,1.174295483,0.873994011,0.87469055,0.765220726,0.826454307,0.859668394,1.004971847,1.026578892,1.938102833,0.970807723,0.928652498,1.434097143,1.390895285,0.92696709,1.09421027,0.956001268,1.072234763,0.557511494,0.680333659,0.504311436,0.943931104,0.615333575,0.721195668,0.6781158,0.81145822,0.622345521,0.774274933,0.69212955,0.550042031,0.775737404,0.820450743,0.712555768,0.802985898,0.774307648,0.63737136,0.98857778,1.012800102,0.804286642,0.892320064,0.662882572,1.084923763,0.856721631,0.880400434,0.885390085,0.948026197,0.806074766,0.949860724,1.049709213,1.232091691,0.893839035,0.879061813,0.953593287,1.141360004,0.92964558,1.070456992,1.392345526
1.323350089,1.317381046,1.324119082,1.196068724,1.189954604,1.358295458,1.078857669,1.47381238,1.960447083,1.638798502,1.246446393,1.098237322,1.004420735,0.975006803,1.071752398,1.142618154,1.356113304,1.434895228,1.036253143,1.144722818,1.321090785,1.046383572,0.905173989,0.978623604,1.188870141,1.300201948,1.011532686,1.085925506,1.039443725,1.16520843,0.927954592,1.117670128,1.213144267,1.006619273,0.880250459,0.891010917,1.202179122,1.085466567,0.914202279,0.645498513,0.899744182,0.950966266,1.055806038,0.968294202,1.087565805,1.328662757,1.143784812,0.925899931,0.837053437,0.769937209,0.82929494,0.860869864,1.012535855,1.013887911,1.9373307,0.958724034,0.910772866,1.426505223,1.392734995,0.934378283,1.089411296,0.960599334,1.076125457,0.555266375,0.66996341,0.499147838,0.930029588,0.613785355,0.71838549,0.672061599,0.815264164,0.619052371,0.767934711,0.688016315,0.540018341,0.780603696,0.807755142,0.70983865,0.803606523,0.774412451,0.632499453,0.987986568,0.970085334,0.772050227,0.892641737,0.655821451,1.08704892,0.867586019,0.878624317,0.907114423,0.941356727,0.797418416,0.956222239,1.064952556,1.251373949,0.883222938,0.919200028,0.924979494,1.12743456,0.940165208,1.086818671,1.398075637
1.326870274,1.309223796,1.296247042,1.179480385,1.20002328,1.309496275,1.071520142,1.459387818,1.945960916,1.631224194,1.250967575,1.092079435,1.004612017,0.967556617,1.074391694,1.148994935,1.356364072,1.428204711,1.031684828,1.13903358,1.253087411,0.886012792,0.904903807,0.978679731,1.187448625,1.302962444,0.997450761,1.089065056,1.033662595,1.151801904,0.917440368,1.109309684,1.206305601,1.007138723,0.880778169,0.88592293,1.17940222,1.088823999,0.903028558,0.663312205,0.886867376,0.951629503,1.040894019,0.990956544,1.087191112,1.312736908,1.1469834,0.937847027,0.826748516,0.762248957,0.800475867,0.787048162,1.002889621,1.009381821,1.898673451,0.927811925,0.917986909,1.429663905,1.366398736,0.934065934,1.078707594,0.960024576,1.06700435,0.557189741,0.676357642,0.491900238,0.923037506,0.601868481,0.712490677,0.67724013,0.819893434,0.622684816,0.766377079,0.689485327,0.540311282,0.773464937,0.812459404,0.717990004,0.807675068,0.776639505,0.631048829,0.967743461,0.966057441,0.744230353,0.92070768,0.714149487,1.076361235,0.874277031,0.877055798,0.92283352,0.944120651,0.804006435,0.957276218,1.061707989,1.284701019,0.886807005,0.882674252,0.924316992,1.133894817,0.942071449,1.085703102,1.38869258
1.337825089,1.309848987,1.281857035,1.172193789,1.194994762,1.214748675,1.056626397,1.439848571,1.941671874,1.629939023,1.249623818,1.080170688,0.989107564,0.966583013,1.096393754,1.157057758,1.368291938,1.437113785,1.02045264,1.131145203,1.30433342,1.001995768,0.912230513,0.979834345,1.178536332,1.31469659,1.007927085,1.074959104,1.024360309,1.135056133,0.916913305,1.100565979,1.212653285,1.013565057,0.884147393,0.880057103,1.157755065,1.078931797,0.90969166,0.685316471,0.889358737,0.947535735,1.037016894,0.985500397,1.084868014,1.273219303,1.136188165,0.94260403,0.794022341,0.764051191,0.803899194,0.825804126,1.007032827,0.999647962,1.87267411,0.926451015,0.915483761,1.411238259,1.357891618,0.940511685,1.048033969,0.976177263,1.077630347,0.54481299,0.680886136,0.484315148,0.913400664,0.604867605,0.709334447,0.674190383,0.816491386,0.614342168,0.760409811,0.687601535,0.532325445,0.777229427,0.804310599,0.705410754,0.810123091,0.785573925,0.630008758,0.987868325,0.866824811,0.720134228,0.939967833,0.717986559,1.066230631,0.871487219,0.863123659,0.905243102,0.951210719,0.801938103,0.960099375,1.070176513,1.289233877,0.877846838,0.863146138,0.934443813,1.139206585,0.970947472,1.105763773,1.378259001
1.353482871,1.311560818,1.281435149,1.164635252,1.161925271,1.245327166,1.048368852,1.423771793,1.925680282,1.589756911,1.239923574,1.075713113,0.988225542,0.955855229,1.080510422,1.145675335,1.358522864,1.435859313,1.008151718,1.130852485,1.287736702,1.004785034,0.906866602,0.981381849,1.187800913,1.311830234,1.007988197,1.062784699,1.016412314,1.139515066,0.913629299,1.093997059,1.203125913,1.006530225,0.873065487,0.881557876,1.140793704,1.080243896,0.897914696,0.702003665,0.887440102,0.939393939,1.008806863,0.993813503,1.118890159,1.257123729,1.111674847,0.951962069,0.76850156,0.754829123,0.806399922,0.832086094,1.047721237,0.995071464,1.840687578,0.948016211,0.931870831,1.390845363,1.346976825,0.939290683,1.037905259,0.968586491,1.086457817,0.545649547,0.674700214,0.488280657,0.900242987,0.600780303,0.699519704,0.67650034,0.821990586,0.612565863,0.757053223,0.687325015,0.518544463,0.768437966,0.804546797,0.70789306,0.804985691,0.779600178,0.626395884,0.959584733,0.915923709,0.729703399,0.930960997,0.716874035,1.071657004,0.888135363,0.865707102,0.91250723,0.940004807,0.79466064,0.973575247,1.063075196,1.311757246,0.861990745,0.882377578,0.924001514,1.121739963,1.021815871,1.104393776,1.388406074
1.35919261,1.311545933,1.271970211,1.175282748,1.16578978,1.232808004,1.039560804,1.419260526,1.904022042,1.5544147,1.227521819,1.063732152,0.976552039,0.949396789,1.071411588,1.136635001,1.334819774,1.414359058,1.01122171,1.128405662,1.276561778,1.006299894,0.900366335,0.977477008,1.181002355,1.298589622,0.988563347,1.054045552,1.022311944,1.127158867,0.905209811,1.087401399,1.198835673,1.000905327,0.862237287,0.874081463,1.139686704,1.07089197,0.914599871,0.728844363,0.886819648,0.943144654,0.977947755,1.005026529,1.119883096,1.226488393,1.097612088,0.928473392,0.761839589,0.748837655,0.808973487,0.826370533,1.05721874,0.986411322,1.836776284,0.938101006,0.910430821,1.353606162,1.331555358,0.944912968,1.013269052,1.020374187,1.126043789,0.545642397,0.682769989,0.482366143,0.903896061,0.59944441,0.699597267,0.67009889,0.824911065,0.613044867,0.756087929,0.686996647,0.516710396,0.777252381,0.808562149,0.701452484,0.809812778,0.781617628,0.633539523,0.945017263,0.925460103,0.719722884,0.921351025,0.708019253,1.057028494,0.855133934,0.861993403,0.931645742,0.940215105,0.799831469,0.975758488,1.06389144,1.279956785,0.865234552,0.873512268,0.931257493,1.12336699,1.017544479,1.104843918,1.381100181
1.354545967,1.294345745,1.276271622,1.163854296,1.164683972,1.218177662,1.037517156,1.408988054,1.892007044,1.534562905,1.226381025,1.057613655,0.975590317,0.93990264,1.069081398,1.128677146,1.342931595,1.405810064,1.000817267,1.130852485,1.264764353,1.004760989,0.8948276,0.973283514,1.169488069,1.296912153,0.973067118,1.039448849,1.019019324,1.150523677,0.903885398,1.082240742,1.185134961,1.00041556,0.86678371,0.865598433,1.110108577,1.062569143,0.913338543,0.762113611,0.875384204,0.943419097,0.977509167,0.992180955,1.108867115,1.197182567,1.086251586,0.939079169,0.736218174,0.750496094,0.818515101,0.805791082,1.047487517,0.990847004,1.799650642,0.966545531,0.92072327,1.38843479,1.320270153,0.953147628,1.018222832,1.037517837,1.11367432,0.547816015,0.679935152,0.47540541,0.899829744,0.597825414,0.703535097,0.665418585,0.813881596,0.614042791,0.760453688,0.683816667,0.522187126,0.766555721,0.80932979,0.706551273,0.805537358,0.774281447,0.650509087,0.948777373,0.928373559,0.696536047,0.932086852,0.69587231,1.045598036,0.866996303,0.862500865,0.903592937,0.952442468,0.798797304,0.999171874,1.072074278,1.277490723,0.857113692,0.894349237,0.919521736,1.115662535,1.026016662,1.098072218,1.408986725
1.363768851,1.313615016,1.285543959,1.169585954,1.15132115,1.203493532,1.026982188,1.395238745,1.873160825,1.519906483,1.214028261,1.061033973,0.976706127,0.9368246,1.073836887,1.126118561,1.329902527,1.394055197,1.005595138,1.11366468,1.257334485,0.998160527,0.885840068,0.967189718,1.160928065,1.282238364,0.970657564,1.038045803,1.023886307,1.124969035,0.894871275,1.065475289,1.170101586,0.998144823,0.84986655,0.862789059,1.101404222,1.084617562,0.926938949,0.784989035,0.868740574,0.940720412,0.99649129,0.994393487,1.099143826,1.196748826,1.107125131,0.939281927,0.705907215,0.754014284,0.820433136,0.795012186,1.033868055,0.993152855,1.736133262,0.98138095,0.885399338,1.381507855,1.304428887,0.964874918,1.009620063,1.023386713,1.085448439,0.548531021,0.677833931,0.470199625,0.898937137,0.590942468,0.693791951,0.66552427,0.817330247,0.613244452,0.761616428,0.687134907,0.511717655,0.760335131,0.809821868,0.714098823,0.799434541,0.773495428,0.648976352,0.94241593,0.910701777,0.678934834,0.936389224,0.681591136,1.047124848,0.859874345,0.870943187,0.934401688,0.917142342,0.796920484,0.991831665,1.06597286,1.269200056,0.878822248,0.895448675,0.932929522,1.108867302,1.0879695,1.105137489,1.390029606
1.37023895,1.321913679,1.284021498,1.180379879,1.168152718,1.176075088,1.007970982,1.387573901,1.86056354,1.51007629,1.210878831,1.05616281,0.970887973,0.926641067,1.085424427,1.133892723,1.326653438,1.367269897,0.994771584,1.111150307,1.243187614,0.995972396,0.882820384,0.960518614,1.159636339,1.282010358,0.957012153,1.036001007,1.026273245,1.13783058,0.879937834,1.071874861,1.16309926,0.993885335,0.845766651,0.853949138,1.109547495,1.066158121,0.891265304,0.819024302,0.871088754,0.944173814,0.992842231,0.98146199,1.091781104,1.161389481,1.118237468,0.925915528,0.750387441,0.752144946,0.826648538,0.790618242,1.043896739,0.990582975,1.688716741,0.983684029,0.890716585,1.297802776,1.284006865,0.954766164,1.001127869,1.021246234,1.088715154,0.554680071,0.681338985,0.474519498,0.868671174,0.587279821,0.686393604,0.659183211,0.811582496,0.620090212,0.757930762,0.686823822,0.516608503,0.75732813,0.808463734,0.702123377,0.793676516,0.771582781,0.651631268,0.937260559,0.909937592,0.679454427,0.933614797,0.682363091,1.039346359,0.854362766,0.864530713,0.91199687,0.902932164,0.788379041,0.990965896,1.056565657,1.283244868,0.863510571,0.87415797,0.924537826,1.123175575,1.125353008,1.106370486,1.383821985
1.372315859,1.345298789,1.270814608,1.169495307,1.152170876,1.174394212,1.002865632,1.377818644,1.827643015,1.487038911,1.198085147,1.047017889,0.963406729,0.91742509,1.07985258,1.13826856,1.303430079,1.36793198,0.982460184,1.102676494,1.236109159,0.993567856,0.877750495,0.952051444,1.152751253,1.273940588,0.9517478,1.033295583,1.028093074,1.145608942,0.885762552,1.072454209,1.157628327,1.00292376,0.848608165,0.852786954,1.126857637,1.069772827,0.901081726,0.832271922,0.858336038,0.931275014,0.992982579,0.989603248,1.091087922,1.175504931,1.136918877,0.932528542,0.746321828,0.75363083,0.834126445,0.784628059,1.053946669,1.017971555,1.734437103,0.999222337,0.874174039,1.28378266,1.269239792,0.94619076,0.9948693,1.010841129,1.095377049,0.543926383,0.680849908,0.462504851,0.880241995,0.584192227,0.683535694,0.659545557,0.824118808,0.612645697,0.757843008,0.685596765,0.516035357,0.755239298,0.807046551,0.717218476,0.794917767,0.771268373,0.658665426,0.916142458,0.915111762,0.67852349,0.920024125,0.679411498,1.04976582,0.895438772,0.873365165,0.916045728,0.917442769,0.794698943,1.012647745,1.060361188,1.278101367,0.88065965,0.895448675,0.938071803,1.135521845,1.119740186,1.111967903,1.403543119
1.382918656,1.347606041,1.274602418,1.1716778,1.150448143,1.166917677,0.996719605,1.360441644,1.807504403,1.48683383,1.203243213,1.046413918,0.957843617,0.913699997,1.077102322,1.134023933,1.302285266,1.352332389,0.979536882,1.092889202,1.219532521,0.992882562,0.870566826,0.943383821,1.137769702,1.258729357,0.959980444,1.039090223,1.029227292,1.149096818,0.883424556,1.06393333,1.156646365,0.995562416,0.850719005,0.851789489,1.127752335,1.094213898,0.886466774,0.830289285,0.864721941,0.918078902,1.011227873,0.973277769,1.081402102,1.146774285,1.100700381,0.943446254,0.744953205,0.755260509,0.832718267,0.776252103,1.036311484,1.011370837,1.679122048,0.986301165,0.882274289,1.245656812,1.248731341,0.941675895,0.965212968,1.025071349,1.097304043,0.545356395,0.67555157,0.460243668,0.87802701,0.580998469,0.674383222,0.66188571,0.820281795,0.616737187,0.756438945,0.678389962,0.500802405,0.749041662,0.806672572,0.708765221,0.799193187,0.778787958,0.650235384,0.910868845,0.881885627,0.669430613,0.915199035,0.681863591,1.032537603,0.920252217,0.865614836,0.905379198,0.91350718,0.817067565,1.015019197,1.040057137,1.256587909,0.893725615,0.91010785,1.023029844,1.133703402,1.103078226,1.111537332,1.397980136
1.386938707,1.345306232,1.262954675,1.168344792,1.136619718,1.155178442,0.994879568,1.349220944,1.796142703,1.474064149,1.211858654,1.055499754,0.952679008,0.89756599,1.066164698,1.12762091,1.294053512,1.349080054,0.974664711,1.094525421,1.216028434,0.991367702,0.859839003,0.937979586,1.130983504,1.257369467,0.956654211,1.024726312,1.064117214,1.182905441,0.881802825,1.059672891,1.150953322,0.993781445,0.844822862,0.849337006,1.143174512,1.071174972,0.873894624,0.867959386,0.861781944,0.917186964,1.056279714,0.983502674,1.070067632,1.120749807,1.108614129,0.922905359,0.729636711,0.750026362,0.838278139,0.810699942,1.032996919,1.011740477,1.629578998,1.028683805,0.887373871,1.253913718,1.251373609,0.945878411,0.963112035,1.000317108,1.098643763,0.546214402,0.670841937,0.463846375,0.876274857,0.580096078,0.6679574,0.661327093,0.818883693,0.619571292,0.747926813,0.683678407,0.496955957,0.752094571,0.804271233,0.725235651,0.802710064,0.766814264,0.658501204,0.919689732,0.893953385,0.690106084,0.912987535,0.669330669,1.041698475,0.949443172,0.867552419,0.911265353,0.906567326,0.799486747,1.021945344,1.03936333,1.23953685,0.896946738,0.909392342,1.034166193,1.12973154,1.080026829,1.100322928,1.415767357
1.381214886,1.341793255,1.265275052,1.175847546,1.134326621,1.147796036,0.986131849,1.334746098,1.768675794,1.46338629,1.212880469,1.059701297,0.950824637,0.886475373,1.06618055,1.117767077,1.293715519,1.346362031,0.974842833,1.088243241,1.196580253,0.988277869,0.856120024,0.930226032,1.123622519,1.240041041,0.944658821,1.024713728,1.061586383,1.18684912,0.877734982,1.051900709,1.145318729,0.985410885,0.836775287,0.845072614,1.122581281,1.104916514,0.870604204,0.847607318,0.864130124,0.912727273,1.0725075,0.973234808,1.079772187,1.088520942,1.102203165,0.911613326,0.725007548,0.761970953,0.84116733,0.876180014,1.023839371,1.028409491,1.685615554,1.050159271,0.902486046,1.332853066,1.231754146,0.934633842,0.944513247,0.994153322,1.093835453,0.540387104,0.666639496,0.46493478,0.861976627,0.576274185,0.658739298,0.66511663,0.828204371,0.627794188,0.754552236,0.685527635,0.505871564,0.749179387,0.800767641,0.712723491,0.800331,0.769329526,0.66017079,0.921392423,0.895911609,0.705563975,0.899195818,0.661543002,1.03402315,0.987888135,0.874841418,0.916011704,0.926665866,0.796116133,1.027478732,1.028099174,1.225116257,0.875873333,0.893860598,1.056312701,1.117050294,1.057469641,1.097719933,1.407983956
1.377828468,1.337476462,1.282765009,1.199687618,1.145827028,1.128929887,0.980709772,1.331046571,1.773319889,1.446446638,1.216568801,1.060055802,0.943194619,0.880041121,1.036902592,1.105538353,1.298829019,1.346315569,0.966251048,1.086021586,1.178879094,0.975593921,0.854991616,0.926906516,1.107874585,1.228999055,0.925478419,1.010746194,1.09907485,1.22507704,0.870910197,1.042185481,1.147422933,0.98609359,0.839687839,0.849144834,1.099334284,1.070982017,0.858786109,0.838640392,0.864989214,0.916409377,1.081454711,0.968165317,1.070929427,1.052510985,1.106959687,0.922297087,0.71216665,0.76106025,0.834806254,0.876660602,1.017720174,1.022600859,1.673653832,1.06221305,0.902252834,1.311573522,1.197849144,0.930118977,0.944358441,1.003270176,1.112683294,0.537269679,0.657999131,0.461897369,0.860108766,0.576097246,0.657146267,0.66498075,0.832911314,0.62975012,0.738405511,0.676419757,0.497032376,0.762355102,0.802952465,0.723390695,0.800399959,0.767626484,0.663509963,0.916213404,0.880102528,0.713812514,0.911982308,0.720733812,1.017640869,1.080065322,0.872765437,0.966809568,0.941206513,0.805078903,1.048483023,1.04946434,1.20639767,0.867094638,0.910299815,1.057511515,1.141025028,1.039854561,1.086251101,1.416602999
1.387699066,1.320038107,1.290413999,1.194262764,1.105715283,1.130866256,0.974239476,1.320156314,1.731892291,1.450561921,1.220537083,1.079271295,0.930681601,0.863411242,1.031711183,1.087162464,1.300813363,1.339102356,0.95511316,1.079957068,1.1624129,0.967274214,0.847561606,0.923314384,1.097380083,1.222541611,0.907974228,1.00313955,1.117171563,1.252643157,0.865828772,1.0481394,1.139894556,0.984550082,0.830686327,0.848604921,1.079233895,1.054902364,0.859211122,0.85280423,0.863022852,0.911057747,1.068454939,0.968809744,1.061543361,1.007147302,1.089243368,0.901132323,0.686806883,0.756660116,0.839904827,0.866499605,1.007287793,1.018763641,1.6213387,1.043459404,0.885990143,1.29530908,1.199133237,0.920975665,0.928723075,0.98495719,1.089614418,0.533809051,0.65836141,0.457265318,0.859745111,0.571434891,0.653805077,0.652691175,0.835893931,0.647912342,0.739897328,0.685302962,0.502445424,0.747182371,0.808581832,0.723826775,0.804399545,0.764115597,0.658200131,0.922243769,0.909077883,0.699198961,0.914354644,0.718009263,1.017186952,1.108757286,0.856134524,0.948776836,0.949257946,0.806342883,1.057893548,1.04983165,1.17936493,0.884289084,0.998987819,1.044135277,1.162607073,1.030182152,1.102280067,1.407506446
1.378398738,1.323320358,1.307656327,1.200872997,1.097532301,1.118804292,0.969186915,1.311852134,1.720416974,1.423805748,1.224330396,1.085514525,0.935963104,0.863780123,1.015637632,1.083416433,1.301903661,1.342830925,0.962824811,1.074920816,1.150715878,0.94391411,0.845344522,0.914237834,1.092163734,1.209577864,0.902666224,0.989008431,1.105575447,1.262016825,0.870437192,1.04919114,1.146628012,0.994746138,0.8334771,0.8440843,1.066852178,1.033432813,0.859115151,0.851121992,0.859452855,0.90490566,1.058121787,0.974416257,1.060325608,1.028202614,1.089891358,0.922000749,0.670463923,0.763102143,0.861318831,0.851670042,0.987804101,1.045166514,1.589466089,1.058175184,0.902703711,1.2248483,1.192972059,0.912684215,0.930470167,0.980160932,1.095138468,0.532042986,0.650318806,0.467305648,0.874836769,0.570107845,0.643542854,0.65441232,0.836981343,0.643840811,0.737637664,0.687325015,0.495962504,0.754114541,0.80145655,0.721009024,0.797986415,0.771713784,0.666548062,0.910135742,0.92810291,0.705239229,0.897185364,0.705158478,1.010997173,1.126902402,0.849952714,0.937872138,0.933365379,0.794928757,1.077053376,1.054973982,1.143477852,0.886670901,1.020173816,1.028266768,1.1476767,1.020721548,1.093081515,1.431119282
1.362395979,1.322747267,1.313250913,1.204728966,1.091072052,1.141045639,0.959277861,1.303138492,1.69351815,1.411309508,1.223168606,1.07929099,0.93166989,0.858869773,1.007854482,1.080431417,1.303070281,1.318229336,0.953258592,1.062656679,1.137603165,0.936820718,0.842531448,0.91799033,1.09101416,1.216059737,0.886192206,0.980596451,1.120997435,1.275889062,0.857098453,1.034956995,1.139251604,0.986998917,0.822618456,0.837742617,1.049974221,1.046052124,0.852040746,0.893598486,0.845506959,0.897587193,1.08534938,0.966210556,1.062592502,1.005120033,1.095585397,0.92791191,0.693026064,0.763591046,0.866635913,0.839844152,0.987039201,1.039868338,1.668843827,1.052432441,0.908005411,1.236707212,1.17404403,0.909674305,0.917798222,1.000475662,1.086255942,0.532908143,0.644938956,0.467963754,0.856736698,0.572001097,0.635661227,0.659892806,0.825439237,0.642743094,0.733249967,0.680895925,0.490269251,0.749500746,0.809605354,0.720539398,0.79864152,0.772263998,0.680178454,0.932885589,0.868162135,0.713899112,0.907438681,0.692875307,1.007840386,1.115629749,0.870412659,0.975043381,0.95178153,0.806113069,1.079537755,1.029180696,1.147470525,0.89690137,1.073854316,1.049056723,1.123127722,1.000988421,1.094236227,1.459578837
1.355250004,1.318594214,1.30135554,1.200078096,1.11046444,1.141126321,0.952800024,1.285402315,1.682099642,1.388190096,1.225394204,1.079310684,0.925766721,0.861578931,0.989284299,1.07950639,1.308892475,1.331076058,0.943996228,1.05359743,1.111156851,0.942808022,0.843787001,0.915753265,1.08505615,1.217794209,0.878107976,0.967100793,1.120718113,1.296945135,0.858368809,1.023619591,1.130308734,0.978702563,0.829813576,0.846124985,1.036606818,1.04814891,0.846954304,0.894439605,0.844371051,0.890337336,1.0674725,0.972525938,1.058770632,0.983131235,1.101458667,0.953459355,0.709570293,0.756343766,0.867946975,0.873588274,0.985041963,1.020013377,1.639236981,1.060059521,0.910974984,1.213266465,1.152831796,0.914274356,0.922022204,0.988068812,1.077061425,0.523527267,0.64561823,0.464808221,0.857645834,0.573522777,0.644473614,0.664678795,0.829897628,0.650546863,0.733842306,0.684767205,0.507540057,0.754642488,0.806908769,0.727214786,0.796676206,0.773495428,0.678919422,0.913872204,0.912182386,0.71552284,0.905026136,0.690514031,1.016155322,1.12313729,0.861439808,0.948929945,0.994592321,0.807760074,1.080855228,1.026589124,1.179881629,0.883608565,1.088879969,1.060003786,1.107001005,0.984750071,1.09781779,1.440812721
1.350363987,1.298082004,1.304785663,1.192805444,1.112594576,1.144353602,0.95005505,1.274878418,1.669729592,1.380205627,1.225275225,1.075312654,0.915267476,0.848589484,0.983284457,1.076252395,1.306504721,1.334665242,0.944750629,1.047938214,1.097140505,0.933899202,0.839646856,0.91482316,1.078881823,1.205473763,0.880412767,0.971511262,1.118280389,1.317149057,0.856774106,1.016043496,1.122955706,0.964543849,0.830574696,0.833167089,1.006156739,1.026550722,0.838810513,0.910811379,0.842958325,0.885648942,1.048525464,0.983588598,1.046836652,0.977388877,1.080626482,0.971769917,0.710234477,0.761731295,0.871030397,0.861144485,0.984680761,1.013219038,1.576327182,1.070737434,0.90058925,1.195755174,1.141077404,0.906238464,0.893891813,0.987137308,1.035181413,0.527352548,0.63449625,0.466909097,0.860340182,0.571001389,0.634115927,0.668528723,0.829819956,0.647632924,0.727216884,0.685112855,0.500140102,0.752347068,0.807518945,0.722048908,0.797951936,0.780281395,0.689155901,0.891335194,0.819684137,0.709590821,0.895577,0.677549723,1.013534983,1.143391776,0.866352963,0.957333878,0.996485009,0.807185537,1.090416322,1.032547699,1.17415097,0.885763542,1.052511256,1.066755,1.10872374,0.985032477,1.0866621,1.445086429
1.343042003,1.302644408,1.290588257,1.189681621,1.119520428,1.146074819,0.941043392,1.25811202,1.653851616,1.370607859,1.210843837,1.073113409,0.911537481,0.846194781,0.98034398,1.061615976,1.315074467,1.348650281,0.939228835,1.045806626,1.093274965,0.918281716,0.836110648,0.917308787,1.079067238,1.195034364,0.885659659,0.969982383,1.120498041,1.314622328,0.852719778,1.013414145,1.106168827,0.967853486,0.828961122,0.83343247,0.980513769,1.027579819,0.825004456,0.926972874,0.84158378,0.882881647,1.052630656,0.962923979,1.051482848,0.94832821,1.071058292,0.952617131,0.702284392,0.754062215,0.880353501,0.869537606,0.973079783,1.03814335,1.531606795,1.058848161,0.922060355,1.169183453,1.135521231,0.898600108,0.895262948,0.95332567,1.038778469,0.526272889,0.621725899,0.468073438,0.849232193,0.563702636,0.632421467,0.681693968,0.842698026,0.646694875,0.722390417,0.684283295,0.516532083,0.749477792,0.810313945,0.715943779,0.785746302,0.771635182,0.698844975,0.878352173,0.75606572,0.722039402,0.907679936,0.676323676,1.001898199,1.127015809,0.862869928,0.937565922,0.99819744,0.813007507,1.113792065,1.035343332,1.208769787,0.886943109,1.032808628,1.057385324,1.096521032,0.978325332,1.095527938,1.464473307
