frame,MO,sample,intensity
77,NIT2MO1_RGW,11,0.801017675
77,NIT2MO1_RGW,12,0.981895195
77,NIT2MO1_RGW,13,1.094860598
77,NIT2MO1_RGW,14,1.069809817
77,NIT2MO2_RGW,15,1.01609603
77,NIT2MO2_RGW,16,0.86696956
77,NIT2MO2_RGW,17,1.53595026
77,NIT2MO2_RGW,18,0.87287181
77,NIT2MO2_RGW,19,1.15193631
77,NIT2MO2_RGW,20,1.29790886
77,NIT2MO2_RGW,21,0.99085137
77,NIT2MO2_RGW,22,0.91629936
77,NIT2MO2_RGW,23,2.16435823
77,NIT2MO2_RGW,24,0.83184147
77,NIT2MO2_RGW,25,1.91175008
77,NIT2MO2_RGW,26,0.95154905
78,NIT2MO1_RGW,2,1.409638993
78,NIT2MO1_RGW,3,1.7435577310000001
78,NIT2MO1_RGW,4,1.135522162
78,NIT2MO1_RGW,5,0.916706055
78,NIT2MO1_RGW,6,1.073275101
78,NIT2MO1_RGW,7,1.044888706
78,NIT2MO1_RGW,8,1.165265752
78,NIT2MO1_RGW,9,0.971169557
78,NIT2MO1_RGW,10,0.985231686
78,NIT2MO1_RGW,11,0.806266738
78,NIT2MO1_RGW,12,0.96259089900000006
78,NIT2MO1_RGW,13,1.145784347
78,NIT2MO1_RGW,14,1.039232434
78,NIT2MO2_RGW,15,0.98567726
78,NIT2MO2_RGW,16,0.87172519
78,NIT2MO2_RGW,17,1.5523223
78,NIT2MO2_RGW,18,0.88447598
78,NIT2MO2_RGW,19,1.17511983
78,NIT2MO2_RGW,20,1.32189151
78,NIT2MO2_RGW,21,1.02908445
78,NIT2MO2_RGW,22,0.86202938
78,NIT2MO2_RGW,23,2.1499401
78,NIT2MO2_RGW,24,0.8404982
78,NIT2MO2_RGW,25,2.05814006
78,NIT2MO2_RGW,26,0.93131878
79,NIT2MO1_RGW,2,1.420603985
79,NIT2MO1_RGW,3,1.940771075
79,NIT2MO1_RGW,4,1.222654376
79,NIT2MO1_RGW,5,0.907725435
79,NIT2MO1_RGW,6,1.016807835
79,NIT2MO1_RGW,7,1.008573784
79,NIT2MO1_RGW,8,1.210073943
79,NIT2MO1_RGW,9,0.977652453
79,NIT2MO1_RGW,10,0.965043808
79,NIT2MO1_RGW,11,0.821103374
79,NIT2MO1_RGW,12,1.016005698
79,NIT2MO1_RGW,13,1.156734968
79,NIT2MO1_RGW,14,1.085810272
79,NIT2MO2_RGW,15,0.98158505
79,NIT2MO2_RGW,16,0.82624942
79,NIT2MO2_RGW,17,1.56602413
79,NIT2MO2_RGW,18,0.88203941
79,NIT2MO2_RGW,19,1.21059704
79,NIT2MO2_RGW,20,1.38001897
79,NIT2MO2_RGW,21,0.99726907
79,NIT2MO2_RGW,22,0.95674931
79,NIT2MO2_RGW,23,2.14758612
79,NIT2MO2_RGW,24,0.85312997
79,NIT2MO2_RGW,25,2.16377323
79,NIT2MO2_RGW,26,0.95278393
80,NIT2MO1_RGW,2,1.404101854
80,NIT2MO1_RGW,3,2.017379145
80,NIT2MO1_RGW,4,1.226745801
80,NIT2MO1_RGW,5,0.901528281
80,NIT2MO1_RGW,6,1.008249515
80,NIT2MO1_RGW,7,1.022918384
80,NIT2MO1_RGW,8,1.242811098
80,NIT2MO1_RGW,9,0.991198018
80,NIT2MO1_RGW,10,0.971547286
80,NIT2MO1_RGW,11,0.796679164
80,NIT2MO1_RGW,12,0.956818352
80,NIT2MO1_RGW,13,1.146926436
80,NIT2MO1_RGW,14,1.029267737
80,NIT2MO2_RGW,15,0.97108171
80,NIT2MO2_RGW,16,0.84463505
80,NIT2MO2_RGW,17,1.57561346
80,NIT2MO2_RGW,18,0.92608047
80,NIT2MO2_RGW,19,1.34093416
80,NIT2MO2_RGW,20,1.42450657
80,NIT2MO2_RGW,21,1.02963064
80,NIT2MO2_RGW,22,0.93025712
80,NIT2MO2_RGW,23,2.1766956
80,NIT2MO2_RGW,24,0.82592309
80,NIT2MO2_RGW,25,2.36570369
80,NIT2MO2_RGW,26,0.9025533
81,NIT2MO1_RGW,2,1.415868274
81,NIT2MO1_RGW,3,1.976278466
81,NIT2MO1_RGW,4,1.22050764
81,NIT2MO1_RGW,5,0.906044851
81,NIT2MO1_RGW,6,0.977986589
81,NIT2MO1_RGW,7,0.994600165
81,NIT2MO1_RGW,8,1.232825634
81,NIT2MO1_RGW,9,0.98413535
81,NIT2MO1_RGW,10,0.971276307
81,NIT2MO1_RGW,11,0.823031601
81,NIT2MO1_RGW,12,0.991303696
81,NIT2MO1_RGW,13,1.150352704
81,NIT2MO1_RGW,14,1.040029609
81,NIT2MO2_RGW,15,0.99106534
81,NIT2MO2_RGW,16,0.87023906
81,NIT2MO2_RGW,17,1.53828912
81,NIT2MO2_RGW,18,0.903664
81,NIT2MO2_RGW,19,1.41068528
81,NIT2MO2_RGW,20,1.3858001
81,NIT2MO2_RGW,21,1.03222503
81,NIT2MO2_RGW,22,0.93149679
81,NIT2MO2_RGW,23,2.18651086
81,NIT2MO2_RGW,24,0.85943113
81,NIT2MO2_RGW,25,2.50786654
81,NIT2MO2_RGW,26,0.92859478
82,NIT2MO1_RGW,2,1.404065426
82,NIT2MO1_RGW,3,1.952506992
82,NIT2MO1_RGW,4,1.193180957
82,NIT2MO1_RGW,5,0.907357807
82,NIT2MO1_RGW,6,0.996294336
82,NIT2MO1_RGW,7,1.004451772
82,NIT2MO1_RGW,8,1.209505151
82,NIT2MO1_RGW,9,0.995625362
82,NIT2MO1_RGW,10,0.935236203
82,NIT2MO1_RGW,11,0.814729513
82,NIT2MO1_RGW,12,0.99917535
82,NIT2MO1_RGW,13,1.101578771
82,NIT2MO1_RGW,14,1.047545838
82,NIT2MO2_RGW,15,0.97237757
82,NIT2MO2_RGW,16,0.82603711
82,NIT2MO2_RGW,17,1.54259653
82,NIT2MO2_RGW,18,0.91295343
82,NIT2MO2_RGW,19,1.51404849
82,NIT2MO2_RGW,20,1.3479066
82,NIT2MO2_RGW,21,1.00116065
82,NIT2MO2_RGW,22,0.88709826
82,NIT2MO2_RGW,23,2.17131508
82,NIT2MO2_RGW,24,0.86287616
82,NIT2MO2_RGW,25,2.68848049
82,NIT2MO2_RGW,26,1.01013329
83,NIT2MO1_RGW,2,1.397034716
83,NIT2MO1_RGW,3,1.94411706
83,NIT2MO1_RGW,4,1.175198889
83,NIT2MO1_RGW,5,0.941547188
83,NIT2MO1_RGW,6,0.984868537
83,NIT2MO1_RGW,7,1.048103875
83,NIT2MO1_RGW,8,1.168868103
83,NIT2MO1_RGW,9,0.963000053
83,NIT2MO1_RGW,10,0.957140276
83,NIT2MO1_RGW,11,0.805677558
83,NIT2MO1_RGW,12,0.985943474
83,NIT2MO1_RGW,13,1.098085321
83,NIT2MO1_RGW,14,1.014064457
83,NIT2MO2_RGW,15,0.98854181
83,NIT2MO2_RGW,16,0.86442189
83,NIT2MO2_RGW,17,1.55746779
83,NIT2MO2_RGW,18,0.9028112
83,NIT2MO2_RGW,19,1.60750456
83,NIT2MO2_RGW,20,1.36010117
83,NIT2MO2_RGW,21,1.03270294
83,NIT2MO2_RGW,22,0.89770432
83,NIT2MO2_RGW,23,2.16030181
83,NIT2MO2_RGW,24,0.86782286
83,NIT2MO2_RGW,25,2.75211357
83,NIT2MO2_RGW,26,0.99960048
84,NIT2MO1_RGW,2,1.401916141
84,NIT2MO1_RGW,3,1.893427887
84,NIT2MO1_RGW,4,1.221644147
84,NIT2MO1_RGW,5,0.940811932
84,NIT2MO1_RGW,6,0.993426857
84,NIT2MO1_RGW,7,1.032440231
84,NIT2MO1_RGW,8,1.15515389
84,NIT2MO1_RGW,9,0.971538502
84,NIT2MO1_RGW,10,0.946120495
84,NIT2MO1_RGW,11,0.809159079
84,NIT2MO1_RGW,12,0.991491116
84,NIT2MO1_RGW,13,1.098286866
84,NIT2MO1_RGW,14,1.016512926
84,NIT2MO2_RGW,15,0.95948711
84,NIT2MO2_RGW,16,0.85631183
84,NIT2MO2_RGW,17,1.53343598
84,NIT2MO2_RGW,18,0.91307526
84,NIT2MO2_RGW,19,1.72438481
84,NIT2MO2_RGW,20,1.38444515
84,NIT2MO2_RGW,21,1.03092784
84,NIT2MO2_RGW,22,0.87171717
84,NIT2MO2_RGW,23,2.15727527
84,NIT2MO2_RGW,24,0.82339085
84,NIT2MO2_RGW,25,2.82307066
84,NIT2MO2_RGW,26,0.99771184
85,NIT2MO1_RGW,2,1.421878984
85,NIT2MO1_RGW,3,1.872103476
85,NIT2MO1_RGW,4,1.243894431
85,NIT2MO1_RGW,5,0.938816239
85,NIT2MO1_RGW,6,0.981030528
85,NIT2MO1_RGW,7,0.999587799
85,NIT2MO1_RGW,8,1.255008532
85,NIT2MO1_RGW,9,0.9926738
85,NIT2MO1_RGW,10,0.948830277
85,NIT2MO1_RGW,11,0.808998393
85,NIT2MO1_RGW,12,0.973423795
85,NIT2MO1_RGW,13,1.07510917
85,NIT2MO1_RGW,14,1.040599021
85,NIT2MO2_RGW,15,0.98547265
85,NIT2MO2_RGW,16,0.88004756
85,NIT2MO2_RGW,17,1.54826827
85,NIT2MO2_RGW,18,0.91478086
85,NIT2MO2_RGW,19,1.863867
85,NIT2MO2_RGW,20,1.35761709
85,NIT2MO2_RGW,21,1.03959855
85,NIT2MO2_RGW,22,0.86313131
85,NIT2MO2_RGW,23,2.16973875
85,NIT2MO2_RGW,24,0.86479006
85,NIT2MO2_RGW,25,2.88661332
85,NIT2MO2_RGW,26,1.02208259
86,NIT2MO1_RGW,2,1.37641616
86,NIT2MO1_RGW,3,1.841390332
86,NIT2MO1_RGW,4,1.235054931
86,NIT2MO1_RGW,5,0.957250144
86,NIT2MO1_RGW,6,0.977413093
86,NIT2MO1_RGW,7,0.975226711
86,NIT2MO1_RGW,8,1.250900588
86,NIT2MO1_RGW,9,0.969272124
86,NIT2MO1_RGW,10,0.97398609
86,NIT2MO1_RGW,11,0.812051419
86,NIT2MO1_RGW,12,1.001349426
86,NIT2MO1_RGW,13,1.088679879
86,NIT2MO1_RGW,14,0.988156246
86,NIT2MO2_RGW,15,0.9941345
86,NIT2MO2_RGW,16,0.88369921
86,NIT2MO2_RGW,17,1.55347224
86,NIT2MO2_RGW,18,0.87847592
86,NIT2MO2_RGW,19,2.00429176
86,NIT2MO2_RGW,20,1.31574906
86,NIT2MO2_RGW,21,1.01809244
86,NIT2MO2_RGW,22,0.89761249
86,NIT2MO2_RGW,23,2.17137813
86,NIT2MO2_RGW,24,0.85878335
86,NIT2MO2_RGW,25,3.02267282
86,NIT2MO2_RGW,26,1.06744634
87,NIT2MO1_RGW,2,1.412771848
87,NIT2MO1_RGW,3,1.802287255
87,NIT2MO1_RGW,4,1.208561687
87,NIT2MO1_RGW,5,0.945906202
87,NIT2MO1_RGW,6,0.978648315
87,NIT2MO1_RGW,7,0.966117065
87,NIT2MO1_RGW,8,1.241041522
87,NIT2MO1_RGW,9,0.98144732
87,NIT2MO1_RGW,10,0.997109566
87,NIT2MO1_RGW,11,0.793036958
87,NIT2MO1_RGW,12,0.968550866
87,NIT2MO1_RGW,13,1.049378569
87,NIT2MO1_RGW,14,1.015658809
87,NIT2MO2_RGW,15,0.9729232
87,NIT2MO2_RGW,16,0.84811685
87,NIT2MO2_RGW,17,1.60958544
87,NIT2MO2_RGW,18,0.91992812
87,NIT2MO2_RGW,19,2.12909372
87,NIT2MO2_RGW,20,1.2833657
87,NIT2MO2_RGW,21,1.02485151
87,NIT2MO2_RGW,22,0.92038567
87,NIT2MO2_RGW,23,2.13119233
87,NIT2MO2_RGW,24,0.84944938
87,NIT2MO2_RGW,25,3.03099146
87,NIT2MO2_RGW,26,1.09628446
88,NIT2MO1_RGW,2,1.396597574
88,NIT2MO1_RGW,3,1.774570515
88,NIT2MO1_RGW,4,1.194367976
88,NIT2MO1_RGW,5,0.936820545
88,NIT2MO1_RGW,6,0.977236633
88,NIT2MO1_RGW,7,1.001277824
88,NIT2MO1_RGW,8,1.252480566
88,NIT2MO1_RGW,9,0.96842882
88,NIT2MO1_RGW,10,1.007271249
88,NIT2MO1_RGW,11,0.795661489
88,NIT2MO1_RGW,12,0.968026089
88,NIT2MO1_RGW,13,1.051864293
88,NIT2MO1_RGW,14,0.99037695
88,NIT2MO2_RGW,15,0.9787205
88,NIT2MO2_RGW,16,0.88505796
88,NIT2MO2_RGW,17,1.67172121
88,NIT2MO2_RGW,18,0.91006
88,NIT2MO2_RGW,19,2.20036901
88,NIT2MO2_RGW,20,1.28020415
88,NIT2MO2_RGW,21,1.00218475
88,NIT2MO2_RGW,22,0.92134986
88,NIT2MO2_RGW,23,2.10643351
88,NIT2MO2_RGW,24,0.8897297
88,NIT2MO2_RGW,25,3.10007234
88,NIT2MO2_RGW,26,1.09083645
89,NIT2MO1_RGW,2,1.390805435
89,NIT2MO1_RGW,3,1.765681183
89,NIT2MO1_RGW,4,1.17631014
89,NIT2MO1_RGW,5,0.918701749
89,NIT2MO1_RGW,6,0.963869772
89,NIT2MO1_RGW,7,0.972506183
89,NIT2MO1_RGW,8,1.252101371
89,NIT2MO1_RGW,9,0.978337638
89,NIT2MO1_RGW,10,1.000270978
89,NIT2MO1_RGW,11,0.806480986
89,NIT2MO1_RGW,12,0.964989879
89,NIT2MO1_RGW,13,1.091568693
89,NIT2MO1_RGW,14,1.016114338
89,NIT2MO2_RGW,15,0.98854181
89,NIT2MO2_RGW,16,0.86221392
89,NIT2MO2_RGW,17,1.69499289
89,NIT2MO2_RGW,18,0.90573508
89,NIT2MO2_RGW,19,2.3449652
89,NIT2MO2_RGW,20,1.27455851
89,NIT2MO2_RGW,21,1.02464669
89,NIT2MO2_RGW,22,0.92098255
89,NIT2MO2_RGW,23,2.07864814
89,NIT2MO2_RGW,24,0.8397032
89,NIT2MO2_RGW,25,3.1510014
89,NIT2MO2_RGW,26,1.024625
90,NIT2MO1_RGW,2,1.392116863
90,NIT2MO1_RGW,3,1.957351179
90,NIT2MO1_RGW,4,1.144866776
90,NIT2MO1_RGW,5,0.9231658
90,NIT2MO1_RGW,6,0.97476619
90,NIT2MO1_RGW,7,0.990849134
90,NIT2MO1_RGW,8,1.239840738
90,NIT2MO1_RGW,9,0.964423128
90,NIT2MO1_RGW,10,1.013006955
90,NIT2MO1_RGW,11,0.806159614
90,NIT2MO1_RGW,12,0.964727491
90,NIT2MO1_RGW,13,1.156533423
90,NIT2MO1_RGW,14,0.994989181
90,NIT2MO2_RGW,15,0.94884736
90,NIT2MO2_RGW,16,0.87219226
90,NIT2MO2_RGW,17,1.71210556
90,NIT2MO2_RGW,18,0.90783663
90,NIT2MO2_RGW,19,2.41331248
90,NIT2MO2_RGW,20,1.33006639
90,NIT2MO2_RGW,21,1.01106029
90,NIT2MO2_RGW,22,0.9077135
90,NIT2MO2_RGW,23,2.06311608
90,NIT2MO2_RGW,24,0.91572934
90,NIT2MO2_RGW,25,3.15676568
90,NIT2MO2_RGW,26,1.05593288
91,NIT2MO1_RGW,2,1.430585407
91,NIT2MO1_RGW,3,1.941819816
91,NIT2MO1_RGW,4,1.14042177
91,NIT2MO1_RGW,5,0.911349194
91,NIT2MO1_RGW,6,0.971016411
91,NIT2MO1_RGW,7,0.983140973
91,NIT2MO1_RGW,8,1.21468748
91,NIT2MO1_RGW,9,0.971011437
91,NIT2MO1_RGW,10,0.994083642
91,NIT2MO1_RGW,11,0.808194965
91,NIT2MO1_RGW,12,0.974323413
91,NIT2MO1_RGW,13,1.226872691
91,NIT2MO1_RGW,14,1.018107277
91,NIT2MO2_RGW,15,0.96180603
91,NIT2MO2_RGW,16,0.83635514
91,NIT2MO2_RGW,17,1.70171711
91,NIT2MO2_RGW,18,0.91079097
91,NIT2MO2_RGW,19,2.43980507
91,NIT2MO2_RGW,20,1.29926381
91,NIT2MO2_RGW,21,1.01420086
91,NIT2MO2_RGW,22,0.91225895
91,NIT2MO2_RGW,23,2.05258623
91,NIT2MO2_RGW,24,0.88113185
91,NIT2MO2_RGW,25,3.22874
91,NIT2MO2_RGW,26,1.11350016
92,NIT2MO1_RGW,2,1.410586135
92,NIT2MO1_RGW,3,1.886186576
92,NIT2MO1_RGW,4,1.122818538
92,NIT2MO1_RGW,5,0.909143427
92,NIT2MO1_RGW,6,0.979839421
92,NIT2MO1_RGW,7,0.99291014
92,NIT2MO1_RGW,8,1.283700942
92,NIT2MO1_RGW,9,0.985716545
92,NIT2MO1_RGW,10,0.982250926
92,NIT2MO1_RGW,11,0.791430102
92,NIT2MO1_RGW,12,0.955169053
92,NIT2MO1_RGW,13,1.313268391
92,NIT2MO1_RGW,14,1.024769388
92,NIT2MO2_RGW,15,0.95771382
92,NIT2MO2_RGW,16,0.9234852
92,NIT2MO2_RGW,17,1.67314402
92,NIT2MO2_RGW,18,0.90747114
92,NIT2MO2_RGW,19,2.60176885
92,NIT2MO2_RGW,20,1.28684341
92,NIT2MO2_RGW,21,1.02266676
92,NIT2MO2_RGW,22,0.91363636
92,NIT2MO2_RGW,23,1.98568696
92,NIT2MO2_RGW,24,0.93660562
92,NIT2MO2_RGW,25,3.29226005
92,NIT2MO2_RGW,26,1.05691352
93,NIT2MO1_RGW,2,1.378747587
93,NIT2MO1_RGW,3,1.759688374
93,NIT2MO1_RGW,4,1.086778634
93,NIT2MO1_RGW,5,0.902578646
93,NIT2MO1_RGW,6,0.981604023
93,NIT2MO1_RGW,7,0.965210223
93,NIT2MO1_RGW,8,1.260633255
93,NIT2MO1_RGW,9,0.961682391
93,NIT2MO1_RGW,10,0.971095655
93,NIT2MO1_RGW,11,0.807337975
93,NIT2MO1_RGW,12,0.961541345
93,NIT2MO1_RGW,13,1.319247565
93,NIT2MO1_RGW,14,0.994305888
93,NIT2MO2_RGW,15,0.96228345
93,NIT2MO2_RGW,16,0.8711732
93,NIT2MO2_RGW,17,1.60116553
93,NIT2MO2_RGW,18,0.90667926
93,NIT2MO2_RGW,19,2.55738724
93,NIT2MO2_RGW,20,1.28029448
93,NIT2MO2_RGW,21,0.97207619
93,NIT2MO2_RGW,22,0.92157943
93,NIT2MO2_RGW,23,1.97849892
93,NIT2MO2_RGW,24,0.91770214
93,NIT2MO2_RGW,25,3.13766445
93,NIT2MO2_RGW,26,1.01656194
94,NIT2MO1_RGW,2,1.370332593
94,NIT2MO1_RGW,3,1.67364163
94,NIT2MO1_RGW,4,1.056067685
94,NIT2MO1_RGW,5,0.903103829
94,NIT2MO1_RGW,6,0.977766014
94,NIT2MO1_RGW,7,0.939530091
94,NIT2MO1_RGW,8,1.260001264
94,NIT2MO1_RGW,9,0.916881885
94,NIT2MO1_RGW,10,0.959850059
94,NIT2MO1_RGW,11,0.820460632
94,NIT2MO1_RGW,12,0.959142364
94,NIT2MO1_RGW,13,1.308834397
94,NIT2MO1_RGW,14,1.005466348
94,NIT2MO2_RGW,15,0.95682717
94,NIT2MO2_RGW,16,0.84289414
94,NIT2MO2_RGW,17,1.49562438
94,NIT2MO2_RGW,18,0.86138946
94,NIT2MO2_RGW,19,2.56972104
94,NIT2MO2_RGW,20,1.2444334
94,NIT2MO2_RGW,21,0.93889534
94,NIT2MO2_RGW,22,0.93342516
94,NIT2MO2_RGW,23,1.85083755
94,NIT2MO2_RGW,24,0.89346917
94,NIT2MO2_RGW,25,3.01392468
94,NIT2MO2_RGW,26,1.01220354
95,NIT2MO1_RGW,2,1.318895487
95,NIT2MO1_RGW,3,1.616560128
95,NIT2MO1_RGW,4,1.080843541
95,NIT2MO1_RGW,5,0.898797332
95,NIT2MO1_RGW,6,0.961355214
95,NIT2MO1_RGW,7,0.949093157
95,NIT2MO1_RGW,8,1.269228338
95,NIT2MO1_RGW,9,0.948716597
95,NIT2MO1_RGW,10,0.949417397
95,NIT2MO1_RGW,11,0.802945903
95,NIT2MO1_RGW,12,0.960641727
95,NIT2MO1_RGW,13,1.31555257
95,NIT2MO1_RGW,14,0.986391072
95,NIT2MO2_RGW,15,0.96187423
95,NIT2MO2_RGW,16,0.92781623
95,NIT2MO2_RGW,17,1.39292884
95,NIT2MO2_RGW,18,0.9370755
95,NIT2MO2_RGW,19,2.42217676
95,NIT2MO2_RGW,20,1.27013233
95,NIT2MO2_RGW,21,0.94859015
95,NIT2MO2_RGW,22,0.93962351
95,NIT2MO2_RGW,23,1.73131003
95,NIT2MO2_RGW,24,0.89656086
95,NIT2MO2_RGW,25,2.9322076
95,NIT2MO2_RGW,26,1.07115098
96,NIT2MO1_RGW,2,1.289424793
96,NIT2MO1_RGW,3,1.672642829
96,NIT2MO1_RGW,4,1.038691754
96,NIT2MO1_RGW,5,0.887663463
96,NIT2MO1_RGW,6,0.961443445
96,NIT2MO1_RGW,7,0.955935697
96,NIT2MO1_RGW,8,1.217721039
96,NIT2MO1_RGW,9,0.922626891
96,NIT2MO1_RGW,10,0.955920874
96,NIT2MO1_RGW,11,0.808730584
96,NIT2MO1_RGW,12,0.933390809
96,NIT2MO1_RGW,13,1.299630501
96,NIT2MO1_RGW,14,0.999145883
96,NIT2MO2_RGW,15,0.95021143
96,NIT2MO2_RGW,16,0.83622776
96,NIT2MO2_RGW,17,1.34034342
96,NIT2MO2_RGW,18,0.9049432
96,NIT2MO2_RGW,19,2.42386138
96,NIT2MO2_RGW,20,1.27189377
96,NIT2MO2_RGW,21,0.93991944
96,NIT2MO2_RGW,22,0.95316804
96,NIT2MO2_RGW,23,1.6293743
96,NIT2MO2_RGW,24,0.90668983
96,NIT2MO2_RGW,25,2.85880917
96,NIT2MO2_RGW,26,1.04082374
97,NIT2MO1_RGW,2,1.274379804
97,NIT2MO1_RGW,3,1.613513783
97,NIT2MO1_RGW,4,1.066675085
97,NIT2MO1_RGW,5,0.898692296
97,NIT2MO1_RGW,6,0.944106229
97,NIT2MO1_RGW,7,0.934830998
97,NIT2MO1_RGW,8,1.1838463
97,NIT2MO1_RGW,9,0.953776419
97,NIT2MO1_RGW,10,0.954024027
97,NIT2MO1_RGW,11,0.83304767
97,NIT2MO1_RGW,12,0.904265687
97,NIT2MO1_RGW,13,1.352233792
97,NIT2MO1_RGW,14,0.982177429
97,NIT2MO2_RGW,15,0.95123448
97,NIT2MO2_RGW,16,0.88314721
97,NIT2MO2_RGW,17,1.30549438
97,NIT2MO2_RGW,18,0.86949106
97,NIT2MO2_RGW,19,2.40749654
97,NIT2MO2_RGW,20,1.29546994
97,NIT2MO2_RGW,21,0.95760224
97,NIT2MO2_RGW,22,0.90918274
97,NIT2MO2_RGW,23,1.5355514
97,NIT2MO2_RGW,24,0.88760968
97,NIT2MO2_RGW,25,2.79732357
97,NIT2MO2_RGW,26,0.98903134
98,NIT2MO1_RGW,2,1.253251248
98,NIT2MO1_RGW,3,1.504045146
98,NIT2MO1_RGW,4,1.04490466
98,NIT2MO1_RGW,5,0.905729741
98,NIT2MO1_RGW,6,0.942473972
98,NIT2MO1_RGW,7,0.918920033
98,NIT2MO1_RGW,8,1.171522467
98,NIT2MO1_RGW,9,0.895483055
98,NIT2MO1_RGW,10,0.94070093
98,NIT2MO1_RGW,11,0.837761114
98,NIT2MO1_RGW,12,0.923420046
98,NIT2MO1_RGW,13,1.358884783
98,NIT2MO1_RGW,14,0.97870402
98,NIT2MO2_RGW,15,0.93050061
98,NIT2MO2_RGW,16,0.87970787
98,NIT2MO2_RGW,17,1.28518526
98,NIT2MO2_RGW,18,0.89872994
98,NIT2MO2_RGW,19,2.29360448
98,NIT2MO2_RGW,20,1.20419132
98,NIT2MO2_RGW,21,0.99931727
98,NIT2MO2_RGW,22,0.96313131
98,NIT2MO2_RGW,23,1.45486454
98,NIT2MO2_RGW,24,0.91593546
98,NIT2MO2_RGW,25,2.78339889
98,NIT2MO2_RGW,26,0.96542331
99,NIT2MO1_RGW,2,1.202251284
99,NIT2MO1_RGW,3,1.386636037
99,NIT2MO1_RGW,4,1.007551459
99,NIT2MO1_RGW,5,0.902000945
99,NIT2MO1_RGW,6,0.937753662
99,NIT2MO1_RGW,7,0.929101401
99,NIT2MO1_RGW,8,1.157176262
99,NIT2MO1_RGW,9,0.93179781800000006
99,NIT2MO1_RGW,10,0.916448379
99,NIT2MO1_RGW,11,0.811837172
99,NIT2MO1_RGW,12,0.927205937
99,NIT2MO1_RGW,13,1.325025193
99,NIT2MO1_RGW,14,0.964924268
99,NIT2MO2_RGW,15,0.95382622
99,NIT2MO2_RGW,16,0.87482485
99,NIT2MO2_RGW,17,1.22566122
99,NIT2MO2_RGW,18,0.92224287
99,NIT2MO2_RGW,19,2.26131601
99,NIT2MO2_RGW,20,1.16516869
99,NIT2MO2_RGW,21,0.91766232
99,NIT2MO2_RGW,22,0.88544536
99,NIT2MO2_RGW,23,1.39597301
99,NIT2MO2_RGW,24,0.88811024
99,NIT2MO2_RGW,25,2.67432976
99,NIT2MO2_RGW,26,0.95932154
100,NIT2MO1_RGW,2,1.159119886
100,NIT2MO1_RGW,3,1.391779864
100,NIT2MO1_RGW,4,0.993736583
100,NIT2MO1_RGW,5,0.893125361
100,NIT2MO1_RGW,6,0.929504147
100,NIT2MO1_RGW,7,0.9143446
100,NIT2MO1_RGW,8,1.10807053
100,NIT2MO1_RGW,9,0.917092711
100,NIT2MO1_RGW,10,0.912745009
100,NIT2MO1_RGW,11,0.819764328
100,NIT2MO1_RGW,12,0.888747282
100,NIT2MO1_RGW,13,1.300100773
100,NIT2MO1_RGW,14,0.95285275
100,NIT2MO2_RGW,15,0.94141318
100,NIT2MO2_RGW,16,0.83958218
100,NIT2MO2_RGW,17,1.18703101
100,NIT2MO2_RGW,18,0.87677032
100,NIT2MO2_RGW,19,2.1743778
100,NIT2MO2_RGW,20,1.12628156
100,NIT2MO2_RGW,21,0.94503994
100,NIT2MO2_RGW,22,0.93085399
100,NIT2MO2_RGW,23,1.34496311
100,NIT2MO2_RGW,24,0.89361639
100,NIT2MO2_RGW,25,2.61589584
100,NIT2MO2_RGW,26,0.96869211
101,NIT2MO1_RGW,2,1.164256311
101,NIT2MO1_RGW,3,1.34728326
101,NIT2MO1_RGW,4,0.961762849
101,NIT2MO1_RGW,5,0.887348354
101,NIT2MO1_RGW,6,0.91128463
101,NIT2MO1_RGW,7,0.927493817
101,NIT2MO1_RGW,8,1.111483284
101,NIT2MO1_RGW,9,0.907183893
101,NIT2MO1_RGW,10,0.898021859
101,NIT2MO1_RGW,11,0.845045528
101,NIT2MO1_RGW,12,0.94021291
101,NIT2MO1_RGW,13,1.253140746
101,NIT2MO1_RGW,14,0.956952511
101,NIT2MO2_RGW,15,0.93970809
101,NIT2MO2_RGW,16,0.8482867
101,NIT2MO2_RGW,17,1.15305904
101,NIT2MO2_RGW,18,0.91408035
101,NIT2MO2_RGW,19,2.15352065
101,NIT2MO2_RGW,20,1.17370489
101,NIT2MO2_RGW,21,0.91240527
101,NIT2MO2_RGW,22,0.91524334
101,NIT2MO2_RGW,23,1.28029173
101,NIT2MO2_RGW,24,0.87380013
101,NIT2MO2_RGW,25,2.48747683
101,NIT2MO2_RGW,26,1.00566593
102,NIT2MO1_RGW,2,1.124075626
102,NIT2MO1_RGW,3,1.299440671
102,NIT2MO1_RGW,4,0.939638843
102,NIT2MO1_RGW,5,0.896328974
102,NIT2MO1_RGW,6,0.931445209
102,NIT2MO1_RGW,7,0.924319868
102,NIT2MO1_RGW,8,1.100802629
102,NIT2MO1_RGW,9,0.906340589
102,NIT2MO1_RGW,10,0.911028814
102,NIT2MO1_RGW,11,0.828709159
102,NIT2MO1_RGW,12,0.925856511
102,NIT2MO1_RGW,13,1.272421901
102,NIT2MO1_RGW,14,0.953820749
102,NIT2MO2_RGW,15,0.93275133
102,NIT2MO2_RGW,16,0.85333956
102,NIT2MO2_RGW,17,1.097628
102,NIT2MO2_RGW,18,0.9032376
102,NIT2MO2_RGW,19,2.07967832
102,NIT2MO2_RGW,20,1.14746398
