frame,MO,sample,intensity
49,NIT2MO2_NOS,24,1.008697683
49,NIT2MO2_NOS,25,0.957858979
49,NIT2MO2_NOS,26,1.0087846
49,NIT2MO2_NOS,27,0.996895615
50,NIT2MO1_NOS,2,1
50,NIT2MO1_NOS,3,1
50,NIT2MO1_NOS,4,1
50,NIT2MO1_NOS,5,1
50,NIT2MO1_NOS,6,1
50,NIT2MO1_NOS,7,1
50,NIT2MO1_NOS,8,1
50,NIT2MO1_NOS,9,1
50,NIT2MO1_NOS,10,1
50,NIT2MO1_NOS,11,1
50,NIT2MO1_NOS,12,1
50,NIT2MO1_NOS,13,1
50,NIT2MO2_NOS,14,1
50,NIT2MO2_NOS,15,1
50,NIT2MO2_NOS,16,1
50,NIT2MO2_NOS,17,1
50,NIT2MO2_NOS,18,1
50,NIT2MO2_NOS,19,1
50,NIT2MO2_NOS,20,1
50,NIT2MO2_NOS,21,1
50,NIT2MO2_NOS,22,1
50,NIT2MO2_NOS,23,1
50,NIT2MO2_NOS,24,1
50,NIT2MO2_NOS,25,1
50,NIT2MO2_NOS,26,1
50,NIT2MO2_NOS,27,1
51,NIT2MO1_NOS,2,1.007726427
51,NIT2MO1_NOS,3,0.985737774
51,NIT2MO1_NOS,4,1.015967882
51,NIT2MO1_NOS,5,1.002180271
51,NIT2MO1_NOS,6,0.996403023
51,NIT2MO1_NOS,7,0.985671118
51,NIT2MO1_NOS,8,0.98508386
51,NIT2MO1_NOS,9,1.017243632
51,NIT2MO1_NOS,10,1.026922765
51,NIT2MO1_NOS,11,1.001678427
51,NIT2MO1_NOS,12,1.023634015
51,NIT2MO1_NOS,13,0.993596514
51,NIT2MO2_NOS,14,0.981487791
51,NIT2MO2_NOS,15,0.980729785
51,NIT2MO2_NOS,16,1.021996074
51,NIT2MO2_NOS,17,0.990619233
51,NIT2MO2_NOS,18,1.027912289
51,NIT2MO2_NOS,19,1.034829184
51,NIT2MO2_NOS,20,1.014034192
51,NIT2MO2_NOS,21,1.019388895
51,NIT2MO2_NOS,22,0.998284531
51,NIT2MO2_NOS,23,0.949727974
51,NIT2MO2_NOS,24,1.047107583
51,NIT2MO2_NOS,25,0.920400294
51,NIT2MO2_NOS,26,1.042006898
51,NIT2MO2_NOS,27,0.983766654
52,NIT2MO1_NOS,2,1.001335432
52,NIT2MO1_NOS,3,0.953427905
52,NIT2MO1_NOS,4,1.011177517
52,NIT2MO1_NOS,5,1.009837809
52,NIT2MO1_NOS,6,0.994220588
52,NIT2MO1_NOS,7,1.00597849
52,NIT2MO1_NOS,8,0.991682706
52,NIT2MO1_NOS,9,1.015480078
52,NIT2MO1_NOS,10,1.020181922
52,NIT2MO1_NOS,11,1.003459615
52,NIT2MO1_NOS,12,1.002203815
52,NIT2MO1_NOS,13,0.975112226
52,NIT2MO2_NOS,14,1.016354344
52,NIT2MO2_NOS,15,1.012037137
52,NIT2MO2_NOS,16,1.014423655
52,NIT2MO2_NOS,17,0.952224728
52,NIT2MO2_NOS,18,1.05833714
52,NIT2MO2_NOS,19,0.979990564
52,NIT2MO2_NOS,20,1.008356724
52,NIT2MO2_NOS,21,1.044462491
52,NIT2MO2_NOS,22,1.009997042
52,NIT2MO2_NOS,23,0.983298891
52,NIT2MO2_NOS,24,1.039635748
52,NIT2MO2_NOS,25,0.971309218
52,NIT2MO2_NOS,26,0.956961354
52,NIT2MO2_NOS,27,0.979239426
53,NIT2MO1_NOS,2,1.063719178
53,NIT2MO1_NOS,3,0.937636218
53,NIT2MO1_NOS,4,1.075505269
53,NIT2MO1_NOS,5,1.014464238
53,NIT2MO1_NOS,6,0.956715031
53,NIT2MO1_NOS,7,1.063846379
53,NIT2MO1_NOS,8,1.007011273
53,NIT2MO1_NOS,9,0.973350751
53,NIT2MO1_NOS,10,1.01713636
53,NIT2MO1_NOS,11,1.066760293
53,NIT2MO1_NOS,12,1.007219394
53,NIT2MO1_NOS,13,0.983628202
53,NIT2MO2_NOS,14,0.884951732
53,NIT2MO2_NOS,15,0.991255533
53,NIT2MO2_NOS,16,0.994150407
53,NIT2MO2_NOS,17,0.821457863
53,NIT2MO2_NOS,18,0.857332115
53,NIT2MO2_NOS,19,0.977992396
53,NIT2MO2_NOS,20,0.893084971
53,NIT2MO2_NOS,21,0.963455487
53,NIT2MO2_NOS,22,0.957763975
53,NIT2MO2_NOS,23,0.915397917
53,NIT2MO2_NOS,24,1.066604401
53,NIT2MO2_NOS,25,0.990451708
53,NIT2MO2_NOS,26,0.950417121
53,NIT2MO2_NOS,27,0.974259475
54,NIT2MO1_NOS,2,1.087136929
54,NIT2MO1_NOS,3,0.917714985
54,NIT2MO1_NOS,4,1.090925681
54,NIT2MO1_NOS,5,1.036107418
54,NIT2MO1_NOS,6,0.926847997
54,NIT2MO1_NOS,7,1.110894499
54,NIT2MO1_NOS,8,1.05217212
54,NIT2MO1_NOS,9,0.977857609
54,NIT2MO1_NOS,10,0.980345976
54,NIT2MO1_NOS,11,1.148318148
54,NIT2MO1_NOS,12,1.020670264
54,NIT2MO1_NOS,13,0.938473726
54,NIT2MO2_NOS,14,0.865190233
54,NIT2MO2_NOS,15,0.967397172
54,NIT2MO2_NOS,16,0.941904724
54,NIT2MO2_NOS,17,0.83734878
54,NIT2MO2_NOS,18,0.877204203
54,NIT2MO2_NOS,19,1.000721561
54,NIT2MO2_NOS,20,0.88734371
54,NIT2MO2_NOS,21,0.990660847
54,NIT2MO2_NOS,22,0.994025436
54,NIT2MO2_NOS,23,0.942727004
54,NIT2MO2_NOS,24,1.00992353
54,NIT2MO2_NOS,25,0.965203819
54,NIT2MO2_NOS,26,1.024761961
54,NIT2MO2_NOS,27,0.8454275
55,NIT2MO1_NOS,2,1.113416321
55,NIT2MO1_NOS,3,0.922226896
55,NIT2MO1_NOS,4,1.094849218
55,NIT2MO1_NOS,5,1.061579367
55,NIT2MO1_NOS,6,0.943660833
55,NIT2MO1_NOS,7,1.144945901
55,NIT2MO1_NOS,8,1.06640088
55,NIT2MO1_NOS,9,1.003984324
55,NIT2MO1_NOS,10,0.99191911
55,NIT2MO1_NOS,11,1.176097828
55,NIT2MO1_NOS,12,1.062010791
55,NIT2MO1_NOS,13,0.949234222
55,NIT2MO2_NOS,14,0.845315162
55,NIT2MO2_NOS,15,1.00566771
55,NIT2MO2_NOS,16,1.004166834
55,NIT2MO2_NOS,17,0.846216937
55,NIT2MO2_NOS,18,0.862631339
55,NIT2MO2_NOS,19,1.036938362
55,NIT2MO2_NOS,20,0.914263843
55,NIT2MO2_NOS,21,0.989036646
55,NIT2MO2_NOS,22,1.015261757
55,NIT2MO2_NOS,23,0.937033444
55,NIT2MO2_NOS,24,0.864572996
55,NIT2MO2_NOS,25,0.858933162
55,NIT2MO2_NOS,26,1.028564691
55,NIT2MO2_NOS,27,0.879446385
56,NIT2MO1_NOS,2,1.125292126
56,NIT2MO1_NOS,3,0.904293962
56,NIT2MO1_NOS,4,1.088827045
56,NIT2MO1_NOS,5,1.059452273
56,NIT2MO1_NOS,6,0.966859314
56,NIT2MO1_NOS,7,1.14419859
56,NIT2MO1_NOS,8,1.097058015
56,NIT2MO1_NOS,9,0.994774657
56,NIT2MO1_NOS,10,0.993421587
56,NIT2MO1_NOS,11,1.186476673
56,NIT2MO1_NOS,12,1.067634319
56,NIT2MO1_NOS,13,0.93418273
56,NIT2MO2_NOS,14,0.859284497
56,NIT2MO2_NOS,15,0.97878657
56,NIT2MO2_NOS,16,0.991025281
56,NIT2MO2_NOS,17,0.828634406
56,NIT2MO2_NOS,18,0.859936044
56,NIT2MO2_NOS,19,1.036383315
56,NIT2MO2_NOS,20,0.932380709
56,NIT2MO2_NOS,21,1.034920313
56,NIT2MO2_NOS,22,1.005442177
56,NIT2MO2_NOS,23,0.932014677
56,NIT2MO2_NOS,24,0.898021131
56,NIT2MO2_NOS,25,0.881702167
56,NIT2MO2_NOS,26,1.006013619
56,NIT2MO2_NOS,27,0.881709999
57,NIT2MO1_NOS,2,1.124576716
57,NIT2MO1_NOS,3,0.899323213
57,NIT2MO1_NOS,4,1.084766641
57,NIT2MO1_NOS,5,1.0685456
57,NIT2MO1_NOS,6,0.964434385
57,NIT2MO1_NOS,7,1.13968223
57,NIT2MO1_NOS,8,1.095064614
57,NIT2MO1_NOS,9,0.99634226
57,NIT2MO1_NOS,10,1.004101356
57,NIT2MO1_NOS,11,1.19497157
57,NIT2MO1_NOS,12,1.080705221
57,NIT2MO1_NOS,13,0.94448112
57,NIT2MO2_NOS,14,0.890971039
57,NIT2MO2_NOS,15,1.022508906
57,NIT2MO2_NOS,16,0.967867302
57,NIT2MO2_NOS,17,0.864517121
57,NIT2MO2_NOS,18,0.856966651
57,NIT2MO2_NOS,19,1.067216163
57,NIT2MO2_NOS,20,0.94207706
57,NIT2MO2_NOS,21,1.007511928
57,NIT2MO2_NOS,22,1.061283644
57,NIT2MO2_NOS,23,0.975370081
57,NIT2MO2_NOS,24,0.857684899
57,NIT2MO2_NOS,25,0.809814543
57,NIT2MO2_NOS,26,1.020251747
57,NIT2MO2_NOS,27,0.879640409
58,NIT2MO1_NOS,2,1.12414747
58,NIT2MO1_NOS,3,0.909455894
58,NIT2MO1_NOS,4,1.08910078
58,NIT2MO1_NOS,5,1.07795799
58,NIT2MO1_NOS,6,0.976074041
58,NIT2MO1_NOS,7,1.089514897
58,NIT2MO1_NOS,8,1.087640913
58,NIT2MO1_NOS,9,0.990725016
58,NIT2MO1_NOS,10,1.02505482
58,NIT2MO1_NOS,11,1.186887717
58,NIT2MO1_NOS,12,1.092408238
58,NIT2MO1_NOS,13,0.981449696
58,NIT2MO2_NOS,14,0.862123793
58,NIT2MO2_NOS,15,1.013548526
58,NIT2MO2_NOS,16,0.985856805
58,NIT2MO2_NOS,17,0.856520402
58,NIT2MO2_NOS,18,0.840246688
58,NIT2MO2_NOS,19,1.080093248
58,NIT2MO2_NOS,20,0.937292677
58,NIT2MO2_NOS,21,0.992894122
58,NIT2MO2_NOS,22,1.085536823
58,NIT2MO2_NOS,23,0.93829868
58,NIT2MO2_NOS,24,0.838479949
58,NIT2MO2_NOS,25,0.821612192
58,NIT2MO2_NOS,26,1.053031866
58,NIT2MO2_NOS,27,0.946384685
59,NIT2MO1_NOS,2,1.130252301
59,NIT2MO1_NOS,3,0.904943983
59,NIT2MO1_NOS,4,1.069483097
59,NIT2MO1_NOS,5,1.085190109
59,NIT2MO1_NOS,6,0.981570545
59,NIT2MO1_NOS,7,1.106865516
59,NIT2MO1_NOS,8,1.088946934
59,NIT2MO1_NOS,9,0.982887002
59,NIT2MO1_NOS,10,1.025460895
59,NIT2MO1_NOS,11,1.206309516
59,NIT2MO1_NOS,12,1.089976442
59,NIT2MO1_NOS,13,0.95926855
59,NIT2MO2_NOS,14,0.852470187
59,NIT2MO2_NOS,15,1.029526071
59,NIT2MO2_NOS,16,1.002644337
59,NIT2MO2_NOS,17,0.87000205
59,NIT2MO2_NOS,18,0.853129283
59,NIT2MO2_NOS,19,1.083479033
59,NIT2MO2_NOS,20,0.987433019
59,NIT2MO2_NOS,21,1.042635265
59,NIT2MO2_NOS,22,1.059449867
59,NIT2MO2_NOS,23,0.947155329
59,NIT2MO2_NOS,24,0.844200572
59,NIT2MO2_NOS,25,0.821061329
59,NIT2MO2_NOS,26,1.032898034
59,NIT2MO2_NOS,27,0.969990946
60,NIT2MO1_NOS,2,1.10015739
60,NIT2MO1_NOS,3,0.89549956
60,NIT2MO1_NOS,4,1.070213057
60,NIT2MO1_NOS,5,1.05551715
60,NIT2MO1_NOS,6,0.983267995
60,NIT2MO1_NOS,7,1.079669883
60,NIT2MO1_NOS,8,1.103931812
60,NIT2MO1_NOS,9,1.000457218
60,NIT2MO1_NOS,10,1.033826038
60,NIT2MO1_NOS,11,1.200178119
60,NIT2MO1_NOS,12,1.086404742
60,NIT2MO1_NOS,13,0.972933721
60,NIT2MO2_NOS,14,0.866666667
60,NIT2MO2_NOS,15,1.034222174
60,NIT2MO2_NOS,16,1.015345166
60,NIT2MO2_NOS,17,0.892659422
60,NIT2MO2_NOS,18,0.849291914
60,NIT2MO2_NOS,19,1.068853551
60,NIT2MO2_NOS,20,0.970145445
60,NIT2MO2_NOS,21,1.01360268
60,NIT2MO2_NOS,22,1.045785271
60,NIT2MO2_NOS,23,0.955843279
60,NIT2MO2_NOS,24,0.897612515
60,NIT2MO2_NOS,25,0.81844473
60,NIT2MO2_NOS,26,1.020517053
60,NIT2MO2_NOS,27,0.959319622
61,NIT2MO1_NOS,2,1.112987075
61,NIT2MO1_NOS,3,0.884334493
61,NIT2MO1_NOS,4,1.058214335
61,NIT2MO1_NOS,5,1.040414783
61,NIT2MO1_NOS,6,0.990785273
61,NIT2MO1_NOS,7,1.086233226
61,NIT2MO1_NOS,8,1.122903492
61,NIT2MO1_NOS,9,1.002743305
61,NIT2MO1_NOS,10,1.034678795
61,NIT2MO1_NOS,11,1.19904775
61,NIT2MO1_NOS,12,1.143247967
61,NIT2MO1_NOS,13,0.998481648
61,NIT2MO2_NOS,14,0.860988075
61,NIT2MO2_NOS,15,1.002860844
61,NIT2MO2_NOS,16,1.014143195
61,NIT2MO2_NOS,17,0.863799467
61,NIT2MO2_NOS,18,0.848835085
61,NIT2MO2_NOS,19,1.063303083
61,NIT2MO2_NOS,20,0.971548865
61,NIT2MO2_NOS,21,1.006598315
61,NIT2MO2_NOS,22,1.060159716
61,NIT2MO2_NOS,23,0.951794526
61,NIT2MO2_NOS,24,0.883953068
61,NIT2MO2_NOS,25,0.84213184
61,NIT2MO2_NOS,26,1.021047667
61,NIT2MO2_NOS,27,0.946643384
62,NIT2MO1_NOS,2,1.096675729
62,NIT2MO1_NOS,3,0.863151455
62,NIT2MO1_NOS,4,1.052922122
62,NIT2MO1_NOS,5,1.025525126
62,NIT2MO1_NOS,6,0.996443439
62,NIT2MO1_NOS,7,1.105273418
62,NIT2MO1_NOS,8,1.11417377
62,NIT2MO1_NOS,9,0.997517962
62,NIT2MO1_NOS,10,1.029196784
62,NIT2MO1_NOS,11,1.197198054
62,NIT2MO1_NOS,12,1.150923322
62,NIT2MO1_NOS,13,0.985872722
62,NIT2MO2_NOS,14,0.853038047
62,NIT2MO2_NOS,15,1.0485263950000001
62,NIT2MO2_NOS,16,0.976601627
62,NIT2MO2_NOS,17,0.848421161
62,NIT2MO2_NOS,18,0.841708543
62,NIT2MO2_NOS,19,1.057058807
62,NIT2MO2_NOS,20,0.95815259
62,NIT2MO2_NOS,21,1.009745204
62,NIT2MO2_NOS,22,1.079089027
62,NIT2MO2_NOS,23,1.016026317
62,NIT2MO2_NOS,24,0.884828673
62,NIT2MO2_NOS,25,0.847181418
62,NIT2MO2_NOS,26,1.068567049
62,NIT2MO2_NOS,27,0.962618031
63,NIT2MO1_NOS,2,1.112605523
63,NIT2MO1_NOS,3,0.856574772
63,NIT2MO1_NOS,4,1.048086135
63,NIT2MO1_NOS,5,1.014198352
63,NIT2MO1_NOS,6,1.010831346
63,NIT2MO1_NOS,7,1.067258017
63,NIT2MO1_NOS,8,1.104550454
63,NIT2MO1_NOS,9,1.016133246
63,NIT2MO1_NOS,10,1.029887111
63,NIT2MO1_NOS,11,1.221107077
63,NIT2MO1_NOS,12,1.138460369
63,NIT2MO1_NOS,13,0.991219963
63,NIT2MO2_NOS,14,0.866439523
63,NIT2MO2_NOS,15,1.069577891
63,NIT2MO2_NOS,16,1.00793301
63,NIT2MO2_NOS,17,0.903834324
63,NIT2MO2_NOS,18,0.842530836
63,NIT2MO2_NOS,19,1.060278078
63,NIT2MO2_NOS,20,0.990176065
63,NIT2MO2_NOS,21,1.009745204
63,NIT2MO2_NOS,22,1.091807158
63,NIT2MO2_NOS,23,1.004006579
63,NIT2MO2_NOS,24,0.848053237
63,NIT2MO2_NOS,25,0.845207492
63,NIT2MO2_NOS,26,1.054387878
63,NIT2MO2_NOS,27,0.950006467
64,NIT2MO1_NOS,2,1.131635427
64,NIT2MO1_NOS,3,0.855083547
64,NIT2MO1_NOS,4,1.04726493
64,NIT2MO1_NOS,5,0.99920234
64,NIT2MO1_NOS,6,1.013781676
64,NIT2MO1_NOS,7,1.057023102
64,NIT2MO1_NOS,8,1.121185043
64,NIT2MO1_NOS,9,1.008752449
64,NIT2MO1_NOS,10,1.045236742
64,NIT2MO1_NOS,11,1.208193464
64,NIT2MO1_NOS,12,1.132760848
64,NIT2MO1_NOS,13,0.982637972
64,NIT2MO2_NOS,14,0.856785917
64,NIT2MO2_NOS,15,1.068768218
64,NIT2MO2_NOS,16,0.992708041
64,NIT2MO2_NOS,17,0.883586221
64,NIT2MO2_NOS,18,0.853586112
64,NIT2MO2_NOS,19,1.074515028
64,NIT2MO2_NOS,20,0.957195713
64,NIT2MO2_NOS,21,1.004669577
64,NIT2MO2_NOS,22,1.105944987
64,NIT2MO2_NOS,23,0.999072161
64,NIT2MO2_NOS,24,0.907769541
64,NIT2MO2_NOS,25,0.808070143
64,NIT2MO2_NOS,26,1.028535212
64,NIT2MO2_NOS,27,0.955374466
65,NIT2MO1_NOS,2,1.130395383
65,NIT2MO1_NOS,3,0.839597752
65,NIT2MO1_NOS,4,1.021807564
65,NIT2MO1_NOS,5,0.99377825
65,NIT2MO1_NOS,6,1.014630401
65,NIT2MO1_NOS,7,1.026805732
65,NIT2MO1_NOS,8,1.120635139
65,NIT2MO1_NOS,9,1.037622469
65,NIT2MO1_NOS,10,1.017055145
65,NIT2MO1_NOS,11,1.2165856
65,NIT2MO1_NOS,12,1.156698837
65,NIT2MO1_NOS,13,0.986070768
65,NIT2MO2_NOS,14,0.859965928
65,NIT2MO2_NOS,15,1.064072115
65,NIT2MO2_NOS,16,1.028086061
65,NIT2MO2_NOS,17,0.875384458
65,NIT2MO2_NOS,18,0.81758794
65,NIT2MO2_NOS,19,1.062692532
65,NIT2MO2_NOS,20,0.96102322
65,NIT2MO2_NOS,21,1.001624201
65,NIT2MO2_NOS,22,1.108606921
65,NIT2MO2_NOS,23,1.002403948
65,NIT2MO2_NOS,24,0.920611756
65,NIT2MO2_NOS,25,0.811145795
65,NIT2MO2_NOS,26,1.051646376
65,NIT2MO2_NOS,27,0.951170612
66,NIT2MO1_NOS,2,1.130299995
66,NIT2MO1_NOS,3,0.828929759
66,NIT2MO1_NOS,4,1.017290935
66,NIT2MO1_NOS,5,0.979526722
66,NIT2MO1_NOS,6,1.014953724
66,NIT2MO1_NOS,7,1.024466322
66,NIT2MO1_NOS,8,1.125996701
66,NIT2MO1_NOS,9,1.018941868
66,NIT2MO1_NOS,10,1.034069682
66,NIT2MO1_NOS,11,1.203809002
66,NIT2MO1_NOS,12,1.133900752
66,NIT2MO1_NOS,13,0.989833641
66,NIT2MO2_NOS,14,0.881658149
66,NIT2MO2_NOS,15,1.042750729
66,NIT2MO2_NOS,16,1.083537001
66,NIT2MO2_NOS,17,0.847139635
66,NIT2MO2_NOS,18,0.853677478
66,NIT2MO2_NOS,19,1.060333583
66,NIT2MO2_NOS,20,0.950688951
66,NIT2MO2_NOS,21,1.010963354
66,NIT2MO2_NOS,22,1.088257912
66,NIT2MO2_NOS,23,1.003795707
66,NIT2MO2_NOS,24,0.884887047
66,NIT2MO2_NOS,25,0.81302791
66,NIT2MO2_NOS,26,1.043893524
66,NIT2MO2_NOS,27,0.943344975
67,NIT2MO1_NOS,2,1.11985501
67,NIT2MO1_NOS,3,0.825985547
67,NIT2MO1_NOS,4,1.009626352
67,NIT2MO1_NOS,5,0.967030045
67,NIT2MO1_NOS,6,1.034757305
67,NIT2MO1_NOS,7,1.026123404
67,NIT2MO1_NOS,8,1.132664284
67,NIT2MO1_NOS,9,1.039647289
67,NIT2MO1_NOS,10,1.036424917
67,NIT2MO1_NOS,11,1.190826882
67,NIT2MO1_NOS,12,1.144691846
67,NIT2MO1_NOS,13,0.988909427
67,NIT2MO2_NOS,14,0.846337308
67,NIT2MO2_NOS,15,1.032656807
67,NIT2MO2_NOS,16,1.054769823
67,NIT2MO2_NOS,17,0.883381177
67,NIT2MO2_NOS,18,0.861169484
67,NIT2MO2_NOS,19,1.09519052
67,NIT2MO2_NOS,20,0.938440929
67,NIT2MO2_NOS,21,0.990559334
67,NIT2MO2_NOS,22,1.071103224
67,NIT2MO2_NOS,23,0.977099237
67,NIT2MO2_NOS,24,0.88383632
67,NIT2MO2_NOS,25,0.848558575
67,NIT2MO2_NOS,26,1.012734723
67,NIT2MO2_NOS,27,0.927370327
68,NIT2MO1_NOS,2,1.113368627
68,NIT2MO1_NOS,3,0.823806064
68,NIT2MO1_NOS,4,1.019343948
68,NIT2MO1_NOS,5,0.96373305
68,NIT2MO1_NOS,6,1.022066847
68,NIT2MO1_NOS,7,0.995451149
68,NIT2MO1_NOS,8,1.11211163
68,NIT2MO1_NOS,9,1.014761594
68,NIT2MO1_NOS,10,1.070535207
68,NIT2MO1_NOS,11,1.196238953
68,NIT2MO1_NOS,12,1.127821263
68,NIT2MO1_NOS,13,0.995444943
68,NIT2MO2_NOS,14,0.865530948
68,NIT2MO2_NOS,15,1.002860844
68,NIT2MO2_NOS,16,1.094675267
68,NIT2MO2_NOS,17,0.850574123
68,NIT2MO2_NOS,18,0.858839653
68,NIT2MO2_NOS,19,1.069769378
68,NIT2MO2_NOS,20,0.963574892
68,NIT2MO2_NOS,21,1.015632931
68,NIT2MO2_NOS,22,1.130848861
68,NIT2MO2_NOS,23,0.974821813
68,NIT2MO2_NOS,24,0.885178915
68,NIT2MO2_NOS,25,0.811329416
68,NIT2MO2_NOS,26,1.005512484
68,NIT2MO2_NOS,27,0.940305265
69,NIT2MO1_NOS,2,1.106023752
69,NIT2MO1_NOS,3,0.816770543
69,NIT2MO1_NOS,4,1.017884028
69,NIT2MO1_NOS,5,0.956447753
69,NIT2MO1_NOS,6,1.037020571
69,NIT2MO1_NOS,7,0.977125776
69,NIT2MO1_NOS,8,1.095064614
69,NIT2MO1_NOS,9,1.019856303
69,NIT2MO1_NOS,10,1.068748477
69,NIT2MO1_NOS,11,1.224566692
69,NIT2MO1_NOS,12,1.143703929
69,NIT2MO1_NOS,13,0.994322683
69,NIT2MO2_NOS,14,0.856785917
69,NIT2MO2_NOS,15,1.01522185
69,NIT2MO2_NOS,16,1.10248808
69,NIT2MO2_NOS,17,0.866259996
69,NIT2MO2_NOS,18,0.872727273
69,NIT2MO2_NOS,19,1.077762051
69,NIT2MO2_NOS,20,0.947244195
69,NIT2MO2_NOS,21,1.004568064
69,NIT2MO2_NOS,22,1.11422656
69,NIT2MO2_NOS,23,0.99299903
69,NIT2MO2_NOS,24,0.887980853
69,NIT2MO2_NOS,25,0.823586118
69,NIT2MO2_NOS,26,1.00179819
69,NIT2MO2_NOS,27,0.92465399
70,NIT2MO1_NOS,2,1.094434111
70,NIT2MO1_NOS,3,0.811455665
70,NIT2MO1_NOS,4,1.026278571
70,NIT2MO1_NOS,5,0.982611008
70,NIT2MO1_NOS,6,1.056541244
70,NIT2MO1_NOS,7,0.964161549
70,NIT2MO1_NOS,8,1.079323618
70,NIT2MO1_NOS,9,1.035467015
70,NIT2MO1_NOS,10,1.089539511
70,NIT2MO1_NOS,11,1.221209838
70,NIT2MO1_NOS,12,1.113078501
70,NIT2MO1_NOS,13,1.000792184
70,NIT2MO2_NOS,14,0.86564452
70,NIT2MO2_NOS,15,1.005343841
70,NIT2MO2_NOS,16,1.158660203
70,NIT2MO2_NOS,17,0.882150912
70,NIT2MO2_NOS,18,0.842804934
70,NIT2MO2_NOS,19,1.052424167
70,NIT2MO2_NOS,20,0.936846134
70,NIT2MO2_NOS,21,0.999492437
70,NIT2MO2_NOS,22,1.083880509
70,NIT2MO2_NOS,23,0.999620429
70,NIT2MO2_NOS,24,0.894635456
70,NIT2MO2_NOS,25,0.824274697
70,NIT2MO2_NOS,26,1.003743773
70,NIT2MO2_NOS,27,0.923748545
71,NIT2MO1_NOS,2,1.102923642
71,NIT2MO1_NOS,3,0.814667533
71,NIT2MO1_NOS,4,1.03439938
71,NIT2MO1_NOS,5,0.966976868
71,NIT2MO1_NOS,6,1.058077032
71,NIT2MO1_NOS,7,0.950807421
71,NIT2MO1_NOS,8,1.080492164
71,NIT2MO1_NOS,9,1.014043109
71,NIT2MO1_NOS,10,1.091285633
71,NIT2MO1_NOS,11,1.226758923
71,NIT2MO1_NOS,12,1.116802189
71,NIT2MO1_NOS,13,1.032941642
71,NIT2MO2_NOS,14,0.854628052
71,NIT2MO2_NOS,15,0.986937277
71,NIT2MO2_NOS,16,1.181938379
71,NIT2MO2_NOS,17,0.876460939
71,NIT2MO2_NOS,18,0.854819552
71,NIT2MO2_NOS,19,1.048705353
71,NIT2MO2_NOS,20,0.95706813
71,NIT2MO2_NOS,21,1.008527053
71,NIT2MO2_NOS,22,1.097131026
71,NIT2MO2_NOS,23,0.984648475
71,NIT2MO2_NOS,24,0.898196252
71,NIT2MO2_NOS,25,0.82211715
71,NIT2MO2_NOS,26,1.034430917
71,NIT2MO2_NOS,27,0.939787867
72,NIT2MO1_NOS,2,1.115324081
72,NIT2MO1_NOS,3,0.812908653
72,NIT2MO1_NOS,4,1.024681783
72,NIT2MO1_NOS,5,0.9575113
72,NIT2MO1_NOS,6,1.059734066
72,NIT2MO1_NOS,7,0.966078565
72,NIT2MO1_NOS,8,1.057808633
72,NIT2MO1_NOS,9,1.011561071
72,NIT2MO1_NOS,10,1.105620076
72,NIT2MO1_NOS,11,1.226210865
72,NIT2MO1_NOS,12,1.099551638
72,NIT2MO1_NOS,13,1.003300766
72,NIT2MO2_NOS,14,0.871095968
72,NIT2MO2_NOS,15,1.013872396
72,NIT2MO2_NOS,16,1.190191915
72,NIT2MO2_NOS,17,0.919212631
72,NIT2MO2_NOS,18,0.840109639
72,NIT2MO2_NOS,19,1.02908445
72,NIT2MO2_NOS,20,0.955983669
72,NIT2MO2_NOS,21,0.983961019
72,NIT2MO2_NOS,22,1.073528542
72,NIT2MO2_NOS,23,0.990763781
72,NIT2MO2_NOS,24,0.907185804
72,NIT2MO2_NOS,25,0.79466581
72,NIT2MO2_NOS,26,1.051616897
72,NIT2MO2_NOS,27,0.942698228
73,NIT2MO1_NOS,2,1.126961416
73,NIT2MO1_NOS,3,0.79761404
73,NIT2MO1_NOS,4,1.008303299
73,NIT2MO1_NOS,5,0.938739697
73,NIT2MO1_NOS,6,1.056177505
73,NIT2MO1_NOS,7,0.952432011
73,NIT2MO1_NOS,8,1.083722849
73,NIT2MO1_NOS,9,1.024755062
73,NIT2MO1_NOS,10,1.084991472
73,NIT2MO1_NOS,11,1.244707817
73,NIT2MO1_NOS,12,1.114978342
73,NIT2MO1_NOS,13,1.004885133
73,NIT2MO2_NOS,14,0.863827371
73,NIT2MO2_NOS,15,0.996977221
73,NIT2MO2_NOS,16,1.091630274
73,NIT2MO2_NOS,17,0.883740004
73,NIT2MO2_NOS,18,0.843124714
73,NIT2MO2_NOS,19,1.022257375
73,NIT2MO2_NOS,20,0.931806583
73,NIT2MO2_NOS,21,0.97157649
73,NIT2MO2_NOS,22,1.080212955
73,NIT2MO2_NOS,23,0.980473198
73,NIT2MO2_NOS,24,0.886579884
73,NIT2MO2_NOS,25,0.793196842
73,NIT2MO2_NOS,26,1.008961472
73,NIT2MO2_NOS,27,0.972513258
74,NIT2MO1_NOS,2,1.124338246
74,NIT2MO1_NOS,3,0.806446679
74,NIT2MO1_NOS,4,1.001003695
74,NIT2MO1_NOS,5,0.917894177
74,NIT2MO1_NOS,6,1.094168048
74,NIT2MO1_NOS,7,0.950514995
74,NIT2MO1_NOS,8,1.077055265
74,NIT2MO1_NOS,9,1.053102547
74,NIT2MO1_NOS,10,1.088483716
74,NIT2MO1_NOS,11,1.216414332
74,NIT2MO1_NOS,12,1.091040353
74,NIT2MO1_NOS,13,0.994652759
